comp_name,ChEMBL ID,Smiles,IC50(nM),IC50(M),pIC50,rUV,rex,rorb,rIR,rfreq,IPv,C-S0,S0-C,EAv,A-S0,S0-A,STv,T1-S0,S0-T1,Esolv,mu,T_mu,Vmol,B1,B2,B3,ca_B1,ca_B2,ca_B3,an_B1,an_B2,an_B3,tri_B1,tri_B2,tri_B3,MW,nuclear_repulsion_energy,E0,dE1,dE2,dE3,dE4,dE5,dE6,dE7,dE8,dE9,dE10,dE11,dE12,dE13,dE14,dE15,dE16,dE17,dE18,dE19,dE20,dE21,dE22,dE23,dE24,dE25,dE26,dE27,dE28,dE29,dE30,1/dE1,1/dE2,1/dE3,1/dE4,1/dE5,1/dE6,1/dE7,1/dE8,1/dE9,1/dE10,1/dE11,1/dE12,1/dE13,1/dE14,1/dE15,1/dE16,1/dE17,1/dE18,1/dE19,1/dE20,1/dE21,1/dE22,1/dE23,1/dE24,1/dE25,1/dE26,1/dE27,1/dE28,1/dE29,1/dE30
comp_271,CHEMBL4554612,O=[N+]([O-])c1cccc(-c2nnc(/N=C/c3ccc(Cl)cc3Cl)s2)c1,2300,2.30E-06,5.638272164,46.70674977,29.58177737,87.88533897,27.54201403,81.15452624,8.54807007,0.47790271,0.37177436,1.35448684,0.25743048,0.27746893,3.23169999,1.82141372,1.05247304,-0.38640844,4.9365,5.2354,240.103,19.59461696,8.213674153,4.166137798,19.32217702,7.919416988,5.085378278,19.68490618,8.314896833,3.587659633,17.58036792,7.397206069,7.178555993,379.215,2143.076901,-2263.858353,3.8132,3.9701,4.1411,4.4047,4.6896,4.7093,4.7527,5.0866,5.2214,5.3624,5.5753,5.725,5.862,5.9248,5.9846,6.1644,6.1916,6.2074,6.3248,6.3654,6.495,6.543,6.5621,6.6082,6.6173,6.6386,6.7029,6.7344,6.7516,6.7862,0.262246932,0.251882824,0.241481732,0.227030218,0.213237803,0.212345784,0.210406716,0.196594975,0.191519516,0.186483664,0.179362546,0.174672489,0.170590242,0.168782069,0.167095545,0.16222179,0.161509141,0.161098044,0.158107766,0.157099318,0.153964588,0.152835091,0.152390241,0.151327139,0.151119036,0.15063417,0.149189157,0.148491328,0.14811304,0.147357873
comp_272,CHEMBL4553128,O=C(N/N=C/c1ccc(O)c(F)c1)c1nc(-c2cc3ccccc3oc2=O)cs1,6200,6.20E-06,5.207608311,35.39143971,37.38654554,93.16414384,49.77836789,87.10077211,7.83569343,0.39603488,0.33066698,0.66799603,0.24549736,0.24829466,3.05454577,0.49521843,0.50869821,-0.4151936,4.1872,2.5866,251.042,19.80957371,10.74269122,3.590513674,19.42950105,10.92421682,3.584845561,19.61856484,10.90236887,3.577288913,19.81787366,10.75721801,3.585449841,409.3914032,2515.871866,-1731.995373,4.0905,4.2754,4.3256,4.6866,4.769,4.9135,4.9802,5.1021,5.3371,5.3798,5.5621,5.6657,5.9219,5.9391,5.9931,6.0384,6.1503,6.1641,6.2581,6.3112,6.3638,6.4049,6.4706,6.4818,6.5564,6.686,6.7268,6.7694,6.8056,6.8212,0.244468891,0.233896244,0.231181801,0.213374301,0.209687566,0.203520912,0.200795149,0.195997726,0.187367672,0.185880516,0.179788209,0.176500697,0.168864722,0.16837568,0.166858554,0.165606783,0.162593695,0.162229685,0.159792908,0.158448473,0.157138816,0.156130463,0.154545174,0.154278133,0.152522726,0.149566258,0.148659095,0.14772358,0.146937816,0.146601771
comp_274,CHEMBL4457539,COc1ccc(N2C(=O)/C(=C/c3ccc(F)cc3)S/C2=N\NC(=O)c2cc3ccccc3oc2=O)cc1,90,9.00E-08,7.045757491,50.14175095,46.90929242,96.20935185,44.96041897,90.19320194,7.55783239,0.70094365,0.48408096,0.88201953,0.35713213,0.35280884,3.30610901,0.47107547,0.47521943,-0.57539128,3.7573,2.5812,330.872,19.06491306,14.52652638,7.450252133,18.09272012,15.22930334,7.285812313,18.34766985,14.97546533,7.595122889,18.99346319,14.50350936,7.41979756,515.5154032,3824.750069,-2077.441951,4.0062,4.2085,4.3607,4.4044,4.486,4.6423,4.7095,4.8727,4.9263,5.0119,5.0641,5.1056,5.29,5.3548,5.5788,5.6936,5.7339,5.854,5.9354,5.9718,6.0069,6.0326,6.0428,6.1522,6.2177,6.2906,6.3152,6.3707,6.3985,6.403,0.2496131,0.237614352,0.229320981,0.227045682,0.222915738,0.215410465,0.212336766,0.205225029,0.202992104,0.19952513,0.197468454,0.195863366,0.189035917,0.186748338,0.179250018,0.175635802,0.174401367,0.170823369,0.168480642,0.167453699,0.16647522,0.165766005,0.165486198,0.16254348,0.160831176,0.158967348,0.158348112,0.156968622,0.15628663,0.156176792
comp_275,CHEMBL177114,CCOC(=O)CC(=O)OCC,5000,5.00E-06,5.301029996,0.032911251,0.225707271,76.83454255,44.15577362,48.34057605,10.29511611,0.567356941,0.472589246,-2.587841746,1.208353516,1.146139456,6.874887639,2.185981018,2.506025534,-0.259179033,2.7974,1.9216,121.789,12.25469756,6.721037936,5.485731358,12.48870878,6.556335277,5.341691625,7.520774941,7.46645476,6.73039263,12.24430287,6.922358473,5.029943343,160.169,633.6209387,-574.658388,5.6238,5.7317,8.2899,8.3276,8.3675,8.5348,8.8318,8.9291,9.1588,9.456,10.1392,10.2503,10.3021,10.4146,10.4714,10.5817,10.6003,10.6286,10.6667,10.707,10.8098,10.8173,11.0222,11.08,11.1597,11.2672,11.3136,11.387,11.428,11.4585,0.177815712,0.174468308,0.120628717,0.120082617,0.119510009,0.117167362,0.113227202,0.11199337,0.109184609,0.105752961,0.098627111,0.09755812,0.097067588,0.09601905,0.095498214,0.094502774,0.094336953,0.094085769,0.093749707,0.093396843,0.09250865,0.09244451,0.090725989,0.090252708,0.089608144,0.088753195,0.088389195,0.087819443,0.087504375,0.087271458
comp_276,CHEMBL3186053,COC(=O)CC(C)=O,19000,1.90E-05,4.721246399,0.004170793,1.397091022,78.0817976,21.26633053,44.96049727,9.697488561,0.191573358,0.170181974,-2.085947205,0.799914501,0.990490141,4.039542011,1.165980275,0.613787697,-0.235847206,3.4323,2.3063,87.07,9.234164794,5.635889219,5.170452415,9.249459573,5.572601647,5.257173452,7.006976229,5.858709048,5.850712871,8.584020323,5.795633626,5.496249959,116.116,375.3593352,-420.8520847,4.1392,5.7401,7.4471,7.8997,8.4291,8.7402,8.89,8.9548,9.039,9.5004,9.6066,10.0975,10.2665,10.3013,10.3818,10.4503,10.5339,10.6647,10.7193,10.9866,11.0194,11.0836,11.1299,11.1718,11.272,11.3362,11.5337,11.614,11.6962,11.7487,0.241592578,0.174212993,0.134280458,0.126587086,0.118636628,0.114413858,0.112485939,0.111671952,0.110631707,0.105258726,0.104095101,0.099034414,0.097404179,0.097075126,0.09632241,0.095691033,0.094931602,0.093767288,0.093289674,0.09101997,0.090749043,0.090223393,0.089848067,0.08951109,0.088715401,0.088212981,0.086702446,0.086102979,0.085497854,0.0851158
comp_277,CHEMBL4442533,O=C(N/N=C/c1cc(O)cc(O)c1)c1cc2ccccc2[nH]1,2300,2.30E-06,5.638272164,16.13650936,19.50573477,89.56086031,32.8641492,78.62568567,7.86120402,0.35260394,0.20952687,-0.00190531,0.25348624,0.23082138,4.05265368,0.56605084,0.5166558,-0.57951239,3.7246,4.7071,211.68,17.70502405,7.803074859,4.615476514,17.61336737,7.825600108,4.660559354,17.72147723,7.869147785,4.330876922,17.57986238,7.819651577,4.534295874,295.298,1550.070234,-1007.053167,4.4181,4.5736,4.6053,4.8242,5.032,5.444,5.7832,5.8883,5.9902,6.0647,6.2328,6.4811,6.6292,6.6882,6.7174,6.8638,7.0305,7.1206,7.2314,7.3389,7.4467,7.4505,7.4984,7.5264,7.5389,7.5471,7.7116,7.7658,7.8082,7.8434,0.22634164,0.218646143,0.21714112,0.207288255,0.19872814,0.183688464,0.172914649,0.169828304,0.166939334,0.164888618,0.160441535,0.154294796,0.150847764,0.14951706,0.148867121,0.145691891,0.142237394,0.140437604,0.138285809,0.136260202,0.134287671,0.13421918,0.133361784,0.132865646,0.132645346,0.132501226,0.129674776,0.128769734,0.12807049,0.127495729
comp_278,CHEMBL4521721,COc1cc(C(c2c(N)c3ccccc3oc2=O)c2c(N)c3ccccc3oc2=O)cc(Cl)c1O,20000,2.00E-05,4.698970004,9.7185097,39.91191227,94.21670429,27.12110184,84.17470892,7.39849049,0.36585978,0.28659142,0.03474409,0.46338074,0.37467451,3.321425,0.8835779,0.43885737,-0.65222508,6.9175,1.9868,314.235,15.39198498,12.02071767,7.93220343,15.04877307,11.8827084,8.200083714,15.40562407,11.7404174,8.315561564,16.65641484,11.17354927,7.063822716,490.896,3867.789028,-2022.685415,4.3895,4.4592,4.7531,4.8311,4.9636,5.0265,5.1543,5.2109,5.2979,5.4171,5.5168,5.665,5.6962,5.7294,5.7578,5.9126,5.9293,5.954,6.1002,6.1812,6.2502,6.2654,6.3031,6.3222,6.3434,6.461,6.5053,6.5584,6.5647,6.5941,0.22781638,0.224255472,0.210389009,0.206992196,0.201466677,0.198945588,0.194012766,0.191905429,0.188754035,0.184600617,0.181264501,0.176522507,0.175555634,0.174538346,0.173677446,0.169130332,0.168653973,0.167954316,0.163929052,0.161780884,0.15999488,0.159606729,0.158652092,0.158172788,0.157644166,0.154774803,0.153720812,0.152476214,0.152329886,0.151650718
comp_279,CHEMBL4475117,Cc1[nH]c2ccccc2c1-c1nnc(-c2ccc(C(c3c[nH]c4ccc(Cl)cc34)c3c[nH]c4ccc(Cl)cc34)cc2)o1,20000,2.00E-05,4.698970004,22.49675097,32.25453992,92.12888892,36.43966632,85.429687,7.1423128,0.25701524,0.21916582,-0.33042534,0.23354466,0.22899444,3.75805733,0.73826762,0.76474773,-0.84570781,10.1508,8.8482,390.209,18.48719484,13.52804631,9.16569363,18.43242385,13.45890208,9.205545927,18.58409215,13.21256161,9.258503235,18.55667764,13.44241726,9.210505283,588.492,4686.149712,-2578.192935,4.3859,4.966,4.9951,5.1065,5.1305,5.1498,5.1739,5.214,5.3121,5.4411,5.701,5.7204,5.7608,5.8154,5.8652,5.8772,5.9007,5.973,6.0011,6.0264,6.1423,6.1664,6.2268,6.3217,6.3367,6.3441,6.3765,6.4115,6.424,6.4669,0.228003374,0.201369311,0.200196192,0.195828846,0.194912777,0.194182298,0.193277798,0.191791331,0.188249468,0.183786367,0.175407823,0.17481295,0.173587002,0.171957217,0.17049717,0.170149051,0.169471419,0.167420057,0.166636117,0.165936546,0.162805464,0.162169175,0.160596133,0.158185298,0.157810848,0.157626771,0.156825845,0.155969742,0.155666252,0.154633596
comp_280,CHEMBL4473640,Cn1cc(-c2nnc(-c3ccc(C(c4c[nH]c5ccccc45)c4c[nH]c5ccc(Cl)cc45)cc3)o2)c2ccccc21,2000,2.00E-06,5.698970004,16.18924621,33.7746954,92.36713046,41.11993664,85.18089766,7.06790949,0.27559681,0.20516413,-0.42300125,0.22369074,0.21473859,3.77203562,0.74607446,0.76272024,-0.76224623,5.7277,6.1791,398.579,18.18219911,13.47121843,9.226621796,18.08316879,13.5308884,9.23229754,18.34123261,13.07450025,9.352551978,18.19174316,13.40088595,9.243708225,554.05,4331.227625,-2118.612352,4.4003,4.9325,4.9793,5.0526,5.1517,5.171,5.1787,5.2135,5.2649,5.4185,5.6107,5.748,5.7727,5.8321,5.8894,5.9111,5.9364,5.961,6.0325,6.1457,6.2401,6.2546,6.2634,6.3017,6.3148,6.3426,6.3498,6.4048,6.4167,6.4513,0.227257232,0.202736949,0.200831442,0.197917904,0.194110682,0.193386192,0.193098654,0.191809725,0.189937131,0.184552921,0.17823088,0.173973556,0.173229165,0.171464824,0.169796584,0.16917325,0.168452261,0.167757088,0.165768753,0.162715395,0.160253842,0.159882327,0.159657694,0.158687338,0.158358143,0.157664049,0.157485275,0.1561329,0.155843346,0.155007518
comp_281,CHEMBL4462641,Cc1cccc(C(=O)n2nnc3ccccc32)c1,4420,4.42E-06,5.354577731,18.07611045,24.90677337,90.91256189,29.04425602,79.50787387,8.889975686,0.31064834,0.181373178,0.246498979,0.226943086,0.304673049,3.998029345,0.889051669,0.746790411,-0.235938499,1.2759,2.2574,172.253,14.37480766,7.583502555,4.719715226,14.25544667,7.488306188,4.668338533,14.17642582,7.748049937,4.1347828,14.34821638,7.741419156,4.349845943,237.262,1189.517436,-779.2711814,4.4705,4.7941,4.8722,5.0093,5.3909,5.4931,5.8248,6.0756,6.1672,6.4448,6.5594,6.7618,6.8868,6.9557,7.0403,7.1019,7.1218,7.1781,7.2553,7.3904,7.5514,7.5806,7.6612,7.7038,7.7666,7.8292,7.8334,7.8781,7.9378,7.9914,0.223688625,0.208589725,0.20524609,0.199628691,0.185497783,0.182046568,0.171679714,0.164592797,0.162148139,0.155163853,0.152452968,0.147889615,0.14520532,0.143766982,0.142039402,0.14080739,0.14041394,0.139312631,0.137830276,0.135310673,0.132425775,0.131915679,0.130527855,0.12980607,0.12875647,0.127726971,0.127658488,0.126934159,0.125979491,0.12513452
comp_282,CHEMBL4214309,CC(C)=CCC/C(C)=C/COc1cc2oc3ccc(O)cc3c(=O)c2c(O)c1CC=C(C)C,28400,2.84E-05,4.54668166,29.0395464,19.60468669,90.85343229,24.20828436,67.3916255,7.47809817,0.6126192,0.30840403,0.16181184,0.30564021,0.2750564,3.40556222,0.3077477,0.29693241,-0.36068507,4.6951,6.0655,338.833,15.95747744,15.03819316,7.745491008,15.48374132,14.6436458,7.859620634,15.95416678,14.82558257,7.784647243,15.4891617,15.443383,7.723909581,448.559,3273.150287,-1461.77073,3.9879,4.2699,4.639,4.733,5.3183,5.4335,5.6922,5.8149,5.9102,6.0756,6.1512,6.3842,6.4275,6.4486,6.5905,6.6232,6.7266,6.8175,6.8694,6.9376,6.9933,6.9967,7.0959,7.1906,7.2009,7.2492,7.2963,7.3784,7.382,7.3888,0.250758545,0.234197522,0.215563699,0.211282485,0.18803001,0.184043434,0.175678999,0.171972003,0.169199012,0.164592797,0.162569905,0.156636697,0.155581486,0.155072419,0.151733556,0.150984418,0.148663515,0.146681335,0.145573121,0.144142066,0.142994009,0.142924522,0.14092645,0.139070453,0.13887153,0.137946256,0.137055768,0.135530738,0.135464644,0.135339974
comp_283,CHEMBL4211682,C=C(C)C(O)Cc1c(O)c(C/C=C(\C)CCC=C(C)C)c2oc3ccc(O)cc3c(=O)c2c1O,4800,4.80E-06,5.318758763,29.46958079,14.27193946,90.9883366,29.17262324,72.70396392,7.5766507,0.36507229,0.29561649,0.33378454,0.68893462,0.44210528,3.37207664,0.30902226,0.3011044,-0.42966849,5.0155,6.6867,362.311,15.9039901,14.89941357,7.43704818,15.94789748,14.95856736,7.236950273,15.87348164,14.90451193,7.861964669,15.7958072,14.92835733,7.54370099,464.558,3453.460227,-1536.980156,3.937,4.3035,4.6326,4.7006,5.3778,5.6509,5.7851,5.8265,5.8618,6.0227,6.1882,6.2269,6.2615,6.3144,6.5923,6.6235,6.8085,6.8206,6.9091,6.9409,6.9617,7.0523,7.0684,7.1449,7.1664,7.2107,7.2751,7.35,7.3876,7.4135,0.254000508,0.232369002,0.215861503,0.212738799,0.185949645,0.176962962,0.172857859,0.171629623,0.170596063,0.166038488,0.16159788,0.160593554,0.159706141,0.158368174,0.151692126,0.15097758,0.146875229,0.146614667,0.144736652,0.144073535,0.143643076,0.141797711,0.141474733,0.139959971,0.139540076,0.138682791,0.137455155,0.136054422,0.135361958,0.134889054
comp_284,CHEMBL4203265,C=C(CCC=C(C)C)C(O)Cc1c(O)c(CC=C(C)C)c(O)c2c(=O)c3cc(O)ccc3oc12,10100,1.01E-05,4.995678626,31.71393753,13.32012544,90.64811245,27.85460715,71.75979466,7.54977521,0.37942773,0.3991636,0.27077067,0.34504718,0.33505121,3.36137646,0.30741545,0.30144209,-0.42757297,2.3405,0.8676,338.926,16.11221473,15.46603719,6.77455022,16.28735372,15.27394181,6.599508681,15.39758209,14.62274572,7.663855479,15.92927767,15.52652396,6.807055439,464.558,3467.944868,-1536.976209,3.9396,4.2956,4.6817,4.7156,5.4202,5.6404,5.7891,5.85,5.9399,5.996,6.0562,6.223,6.4074,6.5478,6.5804,6.7988,6.8775,6.9124,6.9913,7.0066,7.0526,7.0729,7.1072,7.1824,7.1937,7.203,7.2394,7.3256,7.3522,7.3736,0.253832876,0.23279635,0.213597625,0.212062092,0.184495037,0.177292391,0.172738422,0.170940171,0.168353003,0.166777852,0.165120042,0.160694199,0.156069545,0.152723052,0.151966446,0.14708478,0.145401672,0.144667554,0.143034915,0.142722576,0.14179168,0.141384722,0.140702386,0.139229227,0.139010523,0.138831043,0.138132994,0.13650759,0.13601371,0.135618965
comp_285,CHEMBL4545784,Cc1ccc2c(c1)/C(=N/Nc1nc(-c3ccc(O)cc3)cs1)C(=O)N2,5300,5.30E-06,5.27572413,35.31015024,26.5468112,90.82991511,24.58329375,79.90877976,7.07573592,0.28065507,0.25273604,0.68673897,0.35386082,0.33614238,2.42206743,0.49985654,0.50908053,-0.45312791,3.5179,3.5812,235.774,18.90672433,8.915152172,4.13946904,18.84756325,9.030323313,4.150639052,18.94536912,8.997792708,3.921858074,18.85945797,9.023661836,4.121543788,350.396,2046.672435,-1461.553048,3.4448,3.9311,4.0056,4.5047,4.9497,5.1319,5.1764,5.3348,5.6079,5.655,5.8147,5.8396,5.8922,5.9315,5.9824,6.1673,6.4161,6.4291,6.613,6.7031,6.7727,6.7942,6.8684,6.9147,6.9497,6.9643,6.9985,7.0581,7.1668,7.2519,0.290292615,0.254381725,0.249650489,0.221990366,0.202032446,0.194859604,0.193184453,0.187448452,0.17831987,0.17683466,0.171977918,0.171244606,0.169715896,0.168591419,0.167156994,0.162145509,0.15585792,0.155542766,0.151217299,0.149184706,0.147651601,0.147184363,0.145594316,0.144619434,0.143891103,0.143589449,0.142887762,0.141681189,0.139532288,0.137894897
comp_286,CHEMBL4449860,O=C(Cn1nnc2ccccc21)c1ccccc1O,4870,4.87E-06,5.312471039,10.78388383,18.66015468,90.30148723,24.56315998,81.07321419,8.550843007,0.297001071,0.213827657,0.303198104,0.333376518,0.50432119,3.479380093,0.983649921,1.042029163,-0.399990434,4.8233,2.3325,179.144,14.18451785,7.336611795,5.487697398,14.04777974,7.501582569,5.395284722,11.83058978,7.692369256,7.198722362,11.48809406,7.938753289,7.195017521,253.261,1319.421589,-854.4635994,4.0373,4.3681,5.0678,5.1819,5.2212,5.5245,5.537,5.6789,6.3933,6.4611,6.6475,6.7769,6.8558,6.8612,6.8916,7.0328,7.0719,7.2278,7.4202,7.4835,7.5662,7.6169,7.6454,7.6644,7.6918,7.7167,7.7587,7.8014,7.9158,7.9778,0.247690288,0.228932488,0.197324283,0.192979409,0.191526852,0.181011856,0.180603215,0.17609044,0.156413746,0.154772407,0.150432493,0.147560094,0.145861898,0.1457471,0.145104185,0.142190877,0.141404714,0.138354686,0.134767257,0.133627313,0.132166742,0.131287007,0.130797604,0.130473357,0.130008581,0.129589073,0.128887571,0.128182121,0.126329619,0.12534784
comp_287,CHEMBL1438482,O=C(Cn1nnc2ccccc21)c1ccccc1,4910,4.91E-06,5.308918508,7.564073438,20.45349307,88.9902953,27.36311227,80.34384398,8.471821991,0.293936024,0.254064345,0.087659474,0.325582717,0.330426955,4.533590723,4.050849515,1.544988579,-0.399914788,5.6351,3.5349,176.874,14.26644937,7.387377518,5.089986644,14.10375155,7.437309544,5.326343611,14.00003837,7.538142938,5.101165722,13.45574511,8.138847723,4.804733124,237.262,1179.988133,-779.2549552,3.805,5.1002,5.1998,5.2137,5.2324,5.5917,5.6738,5.7115,6.5039,6.608,6.8377,6.8552,6.8583,6.9479,7.0098,7.0939,7.2059,7.2834,7.3522,7.4078,7.4615,7.4853,7.5451,7.6128,7.6503,7.6828,7.7831,7.8106,7.916,8.0076,0.262812089,0.196070742,0.192315089,0.191802367,0.191116887,0.17883649,0.176248722,0.175085354,0.153753902,0.151331719,0.146248007,0.145874664,0.145808728,0.143928381,0.142657422,0.140966182,0.13877517,0.137298514,0.13601371,0.134992845,0.134021309,0.13359518,0.132536348,0.131357713,0.130713828,0.130160879,0.128483509,0.128031137,0.126326427,0.124881363
comp_288,CHEMBL4580552,CC(C)=CCC/C(C)=C/CCC(C)(O)CCc1c(O)c(O)cc2oc3cc(O)cc(O)c3c(=O)c12,25400,2.54E-05,4.595166283,12.89454841,14.29031292,90.19020302,28.60124258,66.95693988,7.64062022,0.62048835,0.72227245,-0.39369772,0.2835495,0.27594185,3.76831506,0.44755319,0.42583174,-0.61283716,4.1441,3.0747,340.564,23.04473162,10.39799728,7.691292948,23.52035433,10.29353254,7.007835804,23.14741333,10.04139429,7.899346395,23.08480236,10.50341938,7.805435389,482.573,3567.271513,-1613.387501,3.8436,4.5263,4.9725,5.1327,5.4553,5.7086,5.9651,6.1849,6.3468,6.3859,6.4521,6.5411,6.6632,6.8358,6.851,6.8736,6.9425,7.0438,7.1107,7.1306,7.2375,7.303,7.3357,7.3507,7.4265,7.4415,7.4982,7.5483,7.5519,7.5785,0.260172755,0.220931003,0.201106083,0.194829232,0.183307976,0.175174298,0.167641783,0.161684102,0.157559715,0.156594998,0.154988298,0.152879485,0.150078041,0.146288657,0.145964093,0.145484171,0.144040331,0.141968824,0.14063313,0.140240653,0.138169257,0.136930029,0.136319642,0.136041465,0.134652932,0.134381509,0.133365341,0.132480161,0.132417008,0.131952233
comp_290,CHEMBL4458754,Nc1c(C(c2cccc(Cl)c2)c2c(N)c3ccccc3oc2=O)c(=O)oc2ccccc12,20000,2.00E-05,4.698970004,11.02534502,26.3648585,93.71783497,19.08778042,86.554575,7.59962359,0.82542609,0.62663722,-0.15199792,0.3179872,0.6736581,3.372718,0.26728385,0.8751346,-0.75945383,7.3435,2.9268,294.308,13.70696227,12.81253607,7.855840581,13.49041885,12.98514399,7.54850436,13.53268873,13.30169995,7.574714342,14.06318985,12.40675553,7.431671582,444.871,3301.920499,-1832.98231,4.5085,4.6355,4.7777,5.0741,5.0887,5.1376,5.3549,5.424,5.4929,5.6269,5.9011,5.9143,5.9264,5.9417,6.074,6.0905,6.1101,6.1466,6.1721,6.2148,6.27,6.3227,6.3806,6.4116,6.4762,6.4992,6.5547,6.5749,6.6382,6.7472,0.221803261,0.215726459,0.209305733,0.197079285,0.196513844,0.194643413,0.186744851,0.184365782,0.182053196,0.177717749,0.169459931,0.169081717,0.168736501,0.168302001,0.164636154,0.164190132,0.163663442,0.162691569,0.16201941,0.160906224,0.159489633,0.15816028,0.156725073,0.155967309,0.154411538,0.153865091,0.152562284,0.152093568,0.150643247,0.148209628
comp_291,CHEMBL4526576,Cc1ccc(C(c2c[nH]c3ccc(C(=O)NNS(=O)(=O)c4ccc(Cl)cc4Cl)cc23)c2c[nH]c3ccc(C(=O)NNS(=O)(=O)c4ccc(Cl)cc4Cl)cc23)cc1,100,1.00E-07,7,8.847663781,36.84056532,92.72171961,38.08349571,87.69625372,7.63522483,0.49221651,0.684521,0.04611611,0.51588137,0.99269428,3.85890837,0.46659572,0.5694865,-1.17520989,14.0812,19.1323,555.892,23.42337443,12.96628348,8.286957017,19.87573045,15.39463836,10.21272075,19.03948348,11.99461632,11.00539638,19.95931276,13.19882307,10.1132852,870.598,8805.843156,-4880.752331,4.7464,4.8135,4.9297,4.9766,5.0895,5.1485,5.2321,5.3018,5.3663,5.3976,5.4816,5.6219,5.626,5.6988,5.736,5.7418,5.7721,5.8416,5.8806,5.896,5.9184,5.9525,5.9685,5.9924,6.0031,6.0095,6.0753,6.0914,6.0975,6.1009,0.210685994,0.207749039,0.202852101,0.200940401,0.196482955,0.19423133,0.191127845,0.188615187,0.186348136,0.185267526,0.182428488,0.177875807,0.177746178,0.175475539,0.174337517,0.174161413,0.173247172,0.171185976,0.170050675,0.169606513,0.168964585,0.16799664,0.167546285,0.166878046,0.1665806,0.166403195,0.164600925,0.164165873,0.16400164,0.163910243
comp_292,CHEMBL4526446,O=C(COc1ccc2ccc(=O)oc2c1)N/N=C1\C(=O)Nc2ccccc21,2500,2.50E-06,5.602059991,14.28372694,35.0887379,92.70533221,57.75310082,84.00021176,8.08549123,0.50351696,0.29965188,0.53801235,0.11132999,0.96652655,2.71081859,1.52942826,0.93987256,-0.62288237,5.9199,4.3062,237.584,19.8014917,7.719929039,5.444610465,19.60372614,7.707321934,5.623842688,18.4960297,9.697022575,4.80618069,19.01783641,7.53658955,6.526297704,363.329,2180.323905,-1271.733584,3.3622,3.8306,4.5211,4.6087,4.8998,4.908,5.1251,5.2126,5.3554,5.7308,5.7515,5.9207,6.1792,6.24,6.3027,6.3992,6.4091,6.5659,6.6566,6.7932,6.8193,6.829,6.8677,6.9262,6.9938,7.0045,7.032,7.1656,7.2897,7.3467,0.297424306,0.261055709,0.22118511,0.216980927,0.204089963,0.203748981,0.195118144,0.191842842,0.186727415,0.174495707,0.173867687,0.168898948,0.161833247,0.16025641,0.158662161,0.156269534,0.156028147,0.152302045,0.150226843,0.14720603,0.146642617,0.146434324,0.145609156,0.144379313,0.142983786,0.142765365,0.142207053,0.139555655,0.137179857,0.136115535
comp_293,CHEMBL4466757,COc1ccc(NC(=O)Cn2cc(COc3cc(O)c4c(=O)c5cc(Br)ccc5oc4c3)nn2)c(OC)c1,3070,3.07E-06,5.512861625,27.90045204,21.99007811,91.97421798,37.30189241,82.51625601,7.55405523,0.47770652,0.42904209,-6.20E-05,0.27900118,0.28912612,3.89557791,0.4022798,0.35935281,-0.74278574,7.4752,6.5595,366.898,25.44642206,8.084844259,7.882710294,24.92518853,8.968413669,7.877861497,23.24613681,9.686514718,7.779621822,25.46495493,8.091231922,7.920231587,581.379,4241.633507,-4320.075452,3.7492,4.4545,4.9882,5.0107,5.0499,5.2716,5.419,5.5376,5.6019,5.6803,5.8342,5.8749,5.9447,5.9695,6.2534,6.3111,6.3183,6.371,6.5349,6.574,6.5925,6.601,6.6513,6.6707,6.694,6.707,6.7863,6.797,6.8104,6.8565,0.266723568,0.224492087,0.200473117,0.199572914,0.198023723,0.189695728,0.184535892,0.180583646,0.178510862,0.17604704,0.171403106,0.170215663,0.168217067,0.167518218,0.159913007,0.158450983,0.158270421,0.156961231,0.15302453,0.15211439,0.151687524,0.151492198,0.150346549,0.149909305,0.149387511,0.149097957,0.147355702,0.147123731,0.146834253,0.145847006
comp_295,CHEMBL4446986,Cc1cc2nnn(C(=O)c3ccccc3)c2cc1C,3400,3.40E-06,5.468521083,19.98636004,23.66700769,90.18387438,17.92053741,71.51472782,8.639388173,0.326700136,0.294279835,0.205427294,0.227013672,0.302812715,4.111165717,0.853975656,0.930253041,-0.245736772,1.515,3.8612,179.253,14.63515384,7.778707125,4.530385227,14.55258593,7.832805877,4.718908752,14.74528522,7.930240972,4.154653326,14.73124529,7.887273863,4.327087589,251.289,1309.014406,-818.5707504,4.4748,4.7465,4.8507,5.1499,5.1769,5.5108,5.7267,5.9546,6.3668,6.5514,6.6043,6.8049,6.8879,6.9014,6.9868,7.1216,7.1584,7.179,7.2357,7.2897,7.4635,7.4814,7.4896,7.6463,7.6636,7.7747,7.8304,7.9265,7.9385,7.9572,0.223473675,0.210681555,0.206155813,0.194178528,0.193165794,0.181461857,0.174620637,0.167937393,0.157064774,0.152639131,0.151416501,0.146952931,0.145182131,0.144898137,0.14312704,0.140417884,0.139696021,0.139295166,0.138203629,0.137179857,0.133985396,0.133664822,0.133518479,0.130782208,0.130486977,0.128622326,0.127707397,0.126159087,0.125968382,0.125672347
