comp_name,ChEMBL ID,Smiles,IC50(nM),IC50(M),pIC50,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_aldehyde,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_term_acetylene,fr_thiazole,fr_thiophene,fr_unbrch_alkane
comp_025,CHEMBL4443865,CCCn1cc(C2(c3cn(CCC)c4ccccc34)C(=O)Nc3ccccc32)c2ccccc21,5900,5.90E-06,5.229147988,14.2460867,14.2460867,0.020836168,-0.922834467,0.308922014,447.582,418.35,447.2310625,170,0.243779997,-0.347143161,0.347143161,0.243779997,0.676470588,1.176470588,1.735294118,16.15163005,9.697861416,2.520354338,-2.275801934,2.515481756,-2.364788159,6.151442845,-0.117884521,3.50218681,1.773771581,1453.554407,23.2858818,19.71400637,19.71400637,16.69507377,12.27380569,12.27380569,9.256343826,9.256343826,7.234070411,7.234070411,5.880388203,5.880388203,-3.79,131725223.9,20.7913069,7.910044281,2.746171127,199.3722745,14.4509879,5.414990469,0,5.907179729,0,0,4.794537184,0,0,0,68.44477802,31.04074445,69.66679057,0,4.794537184,33.40041587,0,9.134199296,0,45.19362093,5.316788604,101.8804464,0,5.316788604,5.687386275,0,0,15.04137902,23.29904047,0,43.37947212,85.19009196,0,21.80584986,38.96,5.414990469,4.794537184,0,5.907179729,0,59.08134524,11.03340144,0,18.19910121,95.28945306,0,4.622733529,0,14.2460867,5.508493533,5.456014109,0.020836168,25.16745911,6.510884987,6.217491864,0,0.233333333,34,1,4,0,1,1,3,2,5,3,1,4,6,0,0,0,6,6.7025,139.4117,0,0,0,0,2,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,1,0,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
comp_028,CHEMBL4540336,O=C(Cc1ccc(Cl)c(Cl)c1)N/N=C1\C(=O)Nc2cc(Br)ccc21,2200,2.20E-06,5.657577319,12.0046985,12.0046985,0.071907649,-0.36302095,0.732977,427.085,417.005,424.933344,122,0.276317944,-0.319890444,0.319890444,0.276317944,1.166666667,1.958333333,2.708333333,79.9187312,10.12969393,2.259333321,-2.031719368,2.266350591,-2.242362631,9.103017963,-0.119920255,2.830584036,1.724977398,883.6213993,17.26722023,12.06881199,15.16666642,11.43556075,6.85558312,8.404510336,5.064657617,6.794733399,3.341110715,4.573391632,2.233982175,2.915755819,-1.89,286687.2123,16.95004238,6.925493334,3.609007549,155.7047418,5.316788604,0,5.711685003,5.907179729,5.907179729,0,9.589074368,5.425791397,5.101407526,0,45.19819075,35.89528683,10.03617101,22.15347453,9.589074368,62.34525441,0,5.425791397,5.101407526,6.420821623,5.316788604,62.04309154,0,10.74258,5.687386275,0,39.13182368,17.52604446,16.00989599,0,11.12690298,45.97232945,10.04526663,0,70.56,0,9.589074368,0,23.94686608,26.85955589,4.472719516,0,36.39820241,0,31.77393142,23.20187978,0.83930802,15.0892213,23.9595933,7.434693758,4.539032757,-0.724825771,10.26329121,0.071907649,0,0,0.0625,24,2,5,0,1,1,2,0,2,3,2,8,3,0,0,0,3,3.771,97.6174,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,0,0,0,0,0,0,0,2,0,1,0,2,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
comp_029,CHEMBL4516073,O=C(COc1ccc2ccc(=O)oc2c1)N/N=C1\C(=O)N(Cc2ccccc2F)c2ccc(Cl)cc21,2500,2.50E-06,5.602059991,14.21045052,14.21045052,0.019536018,-0.62403411,0.31477607,505.889,488.753,505.0840765,180,0.335692521,-0.483568562,0.483568562,0.335692521,1.055555556,1.861111111,2.694444444,35.49569223,10.12677037,2.34621902,-2.169203005,2.328213159,-2.321575604,6.542991745,-0.122575716,3.11691671,1.31506156,1600.31752,25.23347556,18.53401438,19.28994333,17.38505049,10.77324783,11.15121231,7.882306631,8.318742411,5.495428214,5.730525317,3.777909467,3.950012491,-4.5,166974315.9,23.25163658,9.629977324,4.687050712,208.0930198,14.05392362,17.14975282,12.31856697,0,11.81435946,5.625586319,9.589074368,14.61074363,5.101407526,0,29.8000411,42.46456948,33.66849465,12.23214268,23.13350331,45.78361498,0,5.425791397,5.101407526,6.544756406,11.5067917,105.1832855,5.749511833,20.6881504,10.07780132,5.749511833,11.60093989,24.13292643,16.13383077,5.817220841,11.12690298,87.10950047,5.022633314,10.96924436,101.21,29.86404858,18.7740266,0,12.25644141,38.55567876,0,23.09901094,54.59730362,0,10.52719892,20.75495378,24.7731436,6.121623944,38.29532797,5.086539481,3.332168982,-1.26690263,18.69659625,0,-0.427386486,0,0.076923077,36,1,8,0,1,1,3,1,4,6,1,10,6,0,0,0,5,4.0316,131.7007,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,0,0,0,0,0,0,0,2,0,1,0,3,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
comp_030,CHEMBL4438176,Cc1ccc(-c2csc(N/N=C3\C(=O)Nc4ccc(F)cc43)n2)cc1,5300,5.30E-06,5.27572413,13.42022451,13.42022451,0.140357319,-0.417726011,0.699666835,352.394,339.29,352.0794103,124,0.27631891,-0.319927673,0.319927673,0.27631891,1.2,2,2.8,32.13349075,10.12048484,2.262215453,-1.988873576,2.267309061,-2.154193986,7.135652921,-0.109604078,3.177106023,1.57826171,994.5655963,17.38854058,13.2076904,14.02418698,12.09735679,7.57543619,8.455089001,5.620167506,6.478270358,3.814875926,4.561822013,2.521941808,3.183390561,-3.06,868785.9963,15.46667927,6.101452057,3.01189308,146.7868383,5.316788604,5.817220841,5.711685003,5.13155848,5.907179729,0,10.22032858,9.374393569,5.101407526,11.33678588,29.82891977,25.12283841,16.50696575,11.38131427,9.184952232,33.77459536,0,4.983978521,5.101407526,6.9237372,10.74258,64.78875607,11.25737949,10.74258,15.2093598,0,11.33678588,16.60284325,4.794537184,12.74095804,11.12690298,52.94603978,0,11.25737949,66.38,5.817220841,9.184952232,0,11.61886473,16.38239625,11.25737949,35.09933858,0,36.56926824,20.82796605,0,13.42022451,1.382541756,16.46524368,9.236244222,6.935710927,-0.789564741,12.15392909,0,2.029003895,0,0.055555556,25,2,5,0,1,1,2,1,3,5,2,7,3,0,0,0,4,4.02592,97.4764,0,0,0,0,1,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,1,0,2,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
comp_031,CHEMBL4458477,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](N)CCCNC(=N)N)C(C)C)C(=O)O,23070,2.31E-05,4.636952405,13.63599843,13.63599843,0.066263537,-1.457995385,0.035482567,701.892,646.452,701.3894307,274,0.325727715,-0.479717092,0.479717092,0.325727715,0.9375,1.5625,2.104166667,32.16636553,10.00589491,2.400451859,-2.315059666,2.207811545,-2.599442194,7.981003546,-0.143271196,3.509215093,2.962068884,1125.938616,36.55131281,28.54394932,29.3604459,22.52908998,16.21407367,17.60792052,12.62446585,13.61006441,7.794009466,8.437960017,5.134351764,5.605756285,-3.64,8805923409,42.38254283,21.35515432,14.23007958,285.8717283,53.16424249,30.20920415,5.959554569,29.53589865,0,5.969305288,29.38196953,4.794537184,11.76188495,0,27.6949488,62.36936462,13.08951281,12.64872279,38.98027789,53.22664345,5.409283606,31.48385275,23.30314705,102.4709235,31.70501757,0,0,38.05127797,0,0,11.76188495,124.5337856,28.7672231,17.2450957,66.21987854,0,0,0,282.16,78.36313087,38.98027789,0,50.02340956,25.13925326,0,16.66179468,13.8474744,20.10324358,26.58394302,16.87661856,0,1.427959148,79.06550168,39.5151742,11.26899609,-4.585250106,-6.61540985,3.678177853,6.911517652,0,0.766666667,48,12,17,0,1,1,0,0,0,10,10,18,21,0,1,1,1,-1.96073,181.5976,1,1,1,0,0,0,0,1,1,6,5,0,0,1,6,2,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
comp_032,CHEMBL4547082,CC(C)(C)c1ccc(Cn2cc(CSc3nc4ccccc4s3)nn2)cc1,20000,2.00E-05,4.698970004,4.656802202,4.656802202,0.177389058,0.177389058,0.417732752,394.569,372.393,394.1285887,138,0.151001349,-0.247826933,0.247826933,0.151001349,1.037037037,1.814814815,2.555555556,32.19458724,9.865691567,2.127778272,-2.186085191,2.305259503,-2.106327204,7.999232732,0.588742046,3.254660116,1.378974828,1008.927114,18.85516038,15.71571695,17.34871011,12.9704777,8.940794009,10.74288915,7.59055536,9.843671219,4.368419241,6.581355687,2.827646523,4.772971837,-2.18,2079610.646,18.1957952,7.444354337,4.391186961,167.195365,0,0,4.339655681,0,0,0,0,9.665781456,0,16.43546769,74.14468405,28.67462759,11.94969718,22.45530503,0,33.31529146,0,19.97784836,0,42.82346776,0,71.5486111,0,0,0,0,23.09867083,19.97784836,17.71260048,0,37.59204258,59.0674358,0,10.21662063,43.6,0,0,0,5.414990469,0,27.84789441,15.8268229,23.09867083,16.94501358,78.5318265,0,4.200222543,3.441173709,4.656802202,8.581163982,4.796802031,0.780539551,17.00198164,2.025784321,7.432196684,0,0.285714286,27,0,4,0,0,0,2,2,4,6,0,6,5,0,0,0,4,5.5259,113.447,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
comp_033,CHEMBL4539474,Cc1ccc(-c2cc(-c3ccc(Br)cc3)nc(SCc3ccc(Cl)cc3)n2)cc1,19000,1.90E-05,4.721246399,5.993394743,5.993394743,0.744345418,0.744345418,0.214468559,481.846,463.702,480.0062594,144,0.188511508,-0.222466277,0.222466277,0.188511508,0.793103448,1.344827586,1.931034483,79.91873128,10.06749361,2.097886081,-2.092427787,2.290991324,-1.949054996,9.103001541,0.977614272,2.740526655,1.693695855,1047.443149,20.2169677,15.77126471,18.92968677,14.06368328,9.160196219,11.31675752,6.709059117,9.003669067,4.474139848,6.173225652,2.858935998,4.063268906,-2.14,4928738.53,20.14575011,9.120787157,5.268840863,188.0657898,0,0,5.156436482,0,0,0,0,9.967957042,0,0,93.38715678,42.81902403,26.37510942,11.38785599,0,39.29276874,0,9.967957042,0,17.83302729,0,99.4850277,22.51475897,0,0,0,39.29276874,9.967957042,5.752853607,6.9237372,11.12690298,88.49192789,5.022633314,22.51475897,25.78,0,0,0,0,0,42.91940189,11.12690298,11.76188495,36.39820241,65.31825058,21.56889693,1.047593548,11.12209515,9.645013507,1.50447852,6.418909164,0.786009805,26.58263343,0,2.08771132,0,0.083333333,29,0,2,0,0,0,3,1,4,3,0,5,5,0,0,0,4,7.82722,126.354,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
comp_034,CHEMBL4469981,O=c1ccc2ccc(OCC(O)CSc3nnc(-c4ccccc4)c(-c4ccccc4)n3)cc2o1,32000,3.20E-05,4.494850022,11.42969441,11.42969441,0.066113373,-0.7675429,0.247210414,483.549,462.381,483.1252772,174,0.335692521,-0.490724686,0.490724686,0.335692521,0.857142857,1.542857143,2.285714286,32.166556,10.0489486,2.150238723,-2.126791281,2.294962912,-2.199444293,7.98716759,0.126105146,2.910275645,1.271979892,1493.39375,24.03695866,18.57366541,19.39016199,17.15299968,10.98717834,11.9727769,7.753537361,8.7406942,5.203507421,6.186083188,3.502024961,4.194104605,-4.01,138990946.5,22.7659943,10.50166155,5.56274547,205.0038021,14.26054129,29.32726993,0,5.156436482,0,5.625586319,0,9.778515705,0,10.19736362,72.42555563,18.19910121,34.39871494,6.103966388,14.26054129,22.73112931,0,15.18134214,0,11.26040287,12.35973557,101.4156295,28.26427081,10.36244927,0,5.749511833,11.76188495,38.75157149,0,0,0,105.3636306,0,33.48400333,98.34,11.72955271,9.901064579,0,6.606881965,27.93575006,22.20705519,17.82825202,24.26546827,60.66367068,10.19736362,14.13799241,10.87040051,1.306339033,16.17710505,20.45014434,3.320662651,0.829523139,27.91392147,-0.7675429,0.066113373,0,0.111111111,35,1,7,0,0,0,3,2,5,8,1,8,8,0,0,0,5,4.844,135.4088,0,1,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
comp_035,CHEMBL4555448,O=C(NNC(=S)Nc1ccc(Br)cc1)c1ccc(-c2nnc(-c3ccccc3Cl)o2)cc1,400,4.00E-07,6.397940009,12.38733976,12.38733976,0.259495102,-0.348341103,0.239529701,528.819,513.699,526.9818355,160,0.269168917,-0.416072063,0.416072063,0.269168917,0.90625,1.59375,2.3125,79.91873133,10.12388703,2.135585865,-2.114276643,2.285959606,-2.432589728,9.103002725,0.094392525,3.29348484,1.359735461,1262.07354,22.50142475,16.30330424,19.4617263,15.49120364,9.311759329,10.89097036,6.509705064,8.24082901,4.314956074,5.377333953,2.728823209,3.378605058,-3.27,24990488.7,21.94296048,9.902617192,5.309766415,201.8454875,9.733939541,0,5.112436885,11.78144784,5.907179729,0,15.64611998,0,0,10.19736362,39.66361793,72.88154413,21.28700877,10.58608481,9.211688121,56.45576012,0,21.04894641,0,0,5.316788604,87.85520914,22.90835083,16.1683714,5.687386275,0,39.74875723,21.21698023,0,0,10.35798868,81.68627527,5.022633314,22.90835083,92.08,0,4.794537184,0,11.01961661,33.49443563,10.16010579,0,36.39820241,36.39820241,42.29567891,28.23596427,6.689632224,14.73744375,12.38733976,11.87809221,7.776244962,0.2982185,21.42747303,0,0,0,0,32,3,7,0,0,0,3,1,4,5,3,10,4,0,0,0,4,5.4509,131.1446,0,0,0,0,2,0,0,0,0,1,1,1,0,2,3,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
comp_037,CHEMBL4554853,O=C(NNC(=S)Nc1ccccc1Cl)c1ccc(-c2nnc(-c3ccccc3Cl)o2)cc1,700,7.00E-07,6.15490196,12.38975608,12.38975608,0.195400242,-0.373014719,0.266029044,484.368,469.248,483.0323511,160,0.269168917,-0.416072063,0.416072063,0.269168917,0.8125,1.46875,2.1875,35.49678599,10.12388637,2.136621006,-2.12161304,2.286547143,-2.433037447,7.800798015,0.094392637,3.293494052,1.372753959,1277.32354,22.50142475,16.30330424,18.63165871,15.50804039,9.317742393,10.48191963,6.482658317,7.705306861,4.334923048,5.198223636,2.749400522,3.309934021,-3.46,25482224.57,21.75997854,9.778344811,5.051696703,198.2812061,9.733939541,0,5.112436885,11.78144784,5.907179729,0,15.64611998,0,0,10.19736362,47.46734805,60.74880999,11.12690298,21.29610439,9.211688121,52.12675611,0,21.04894641,0,0,5.316788604,88.40512294,22.90835083,16.1683714,5.687386275,0,35.41975322,21.21698023,0,0,10.35798868,77.21355576,10.04526663,22.90835083,92.08,0,4.794537184,0,11.01961661,44.20445522,0,0,54.59730362,18.19910121,26.36573501,39.83690416,5.72639542,17.4193058,12.38975608,12.23858157,7.514521927,0.257792622,21.00920213,0,0,0,0,32,3,7,0,0,0,3,1,4,5,3,10,4,0,0,0,4,5.3418,128.4546,0,0,0,0,2,0,0,0,0,1,1,1,0,2,3,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
comp_038,CHEMBL4465310,Cc1nccn1-c1ccc(/C=C2/SC(=O)NC2=O)cc1,550,5.50E-07,6.259637311,11.45396621,11.45396621,0.326934779,-0.338397634,0.861071225,285.328,274.24,285.0571976,100,0.290425139,-0.304005902,0.304005902,0.290425139,1.25,2,2.55,32.16666526,10.15876317,2.242719297,-2.046890516,2.253514207,-2.173178022,8.180763327,-0.114850445,2.970720564,1.873080709,716.275176,14.1125197,10.66062395,11.47712053,9.631030293,5.985765561,6.802262142,4.288221983,5.302963346,2.936805065,3.747422283,1.954402816,2.636604413,-2.34,57750.80776,12.68158878,4.974004117,2.37300726,119.25257,4.567099648,5.824404498,0,0,11.14639144,0,14.90586297,4.983978521,0,0,12.13273414,42.45782788,18.08107342,4.905136514,9.589074368,28.9842965,0,14.86786677,0,6.9237372,0,52.95214792,5.687386275,5.316788604,4.794537184,0,11.76188495,20.69746961,4.794537184,6.9237372,11.38785599,41.56429193,0,11.76340638,63.99,0,9.589074368,0,11.14639144,4.905136514,28.83712721,0,12.27286368,41.95314869,10.30076712,0,1.969718102,0.91922312,27.12726599,1.905827066,1.875575266,0.57125749,7.692117347,5.340797395,1.931551556,0,0.071428571,20,1,5,0,1,1,1,1,2,5,1,6,2,0,1,1,3,2.50462,77.4077,0,0,0,0,2,0,0,0,0,2,2,0,0,2,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
comp_039,CHEMBL4449655,CCOC(=O)CN1C(=O)S/C(=C/c2ccc(-n3ccc4c(Br)ccnc43)cc2)C1=O,550,5.50E-07,6.259637311,12.48344503,12.48344503,0.194837261,-0.606853442,0.393319234,486.347,470.219,485.0044891,152,0.325724306,-0.464653428,0.464653428,0.325724306,1.2,1.966666667,2.7,79.91873129,10.15688511,2.361127153,-2.103020072,2.321770191,-2.339998824,9.10394179,-0.145493365,3.267852016,1.550882877,1186.684568,21.2503479,15.8712127,18.27370582,14.47356555,9.106456359,10.71595121,6.380205961,8.227734264,4.469497355,6.068390284,3.068125004,4.3341179,-2.91,8482232.763,20.36633053,8.448803394,3.901521559,184.3816473,9.303962602,12.19193363,0,0,11.14639144,5.969305288,19.28352128,4.983978521,0,0,12.13273414,70.52050592,27.94001715,11.51201848,19.12047451,61.91694712,0,14.4509879,0,6.9237372,13.15163837,63.73319708,5.687386275,0,4.794537184,0,27.69182885,44.718323,14.32593732,0,12.48718869,58.16974558,0,22.79680782,81.5,17.11569673,14.38361155,0,18.05677488,0,43.4187534,0,19.19660088,47.16214563,20.91392242,4.736862954,7.759143736,4.338644564,41.80023551,0.530773975,2.519779027,-1.099831766,11.4256203,5.323711221,1.485256767,0,0.142857143,30,0,7,0,1,1,1,2,3,7,0,9,5,0,1,1,4,4.3874,118.08,0,0,0,0,2,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
comp_040,CHEMBL1299882,Nc1nnc(-c2cccc([N+](=O)[O-])c2)s1,2300,2.30E-06,5.638272164,10.53790816,10.53790816,0.028955026,-0.45050359,0.615848388,222.229,216.181,222.0211464,76,0.26963338,-0.373664383,0.373664383,0.26963338,1.4,2.2,2.8,32.13358311,10.18963033,2.093521696,-1.940841241,2.266024062,-1.872583483,7.177973338,-0.384392641,2.650058232,2.449388607,510.847706,10.83649881,7.453137004,8.269633585,7.164703798,4.004259395,4.820755976,2.752890438,3.761989361,1.74455175,2.546040715,1.103732071,1.709948032,-2.02,3744.532283,9.531779468,3.618016395,1.912198761,88.52947655,5.733667477,5.007623697,0,5.13155848,5.687386275,0,10.11431827,0,0,10.19736362,23.46952001,0,17.69618563,4.923311049,4.923311049,22.15573063,0,10.19736362,0,0,5.733667477,34.37978654,10.57107519,5.733667477,10.81894475,0,11.33678588,15.12067467,0,10.11431827,0,24.26546827,0,10.57107519,94.94,4.923311049,10.11431827,0,5.687386275,15.70263367,0,23.46952001,12.13273414,0,10.19736362,5.733667477,0,1.194208239,10.08740457,18.91305745,6.105075586,0,6.200254157,0,0,0,0,15,2,6,0,0,0,1,1,2,6,1,7,2,0,0,0,2,1.6955,56.4118,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
comp_041,CHEMBL4444070,COc1ccc(Br)cc1-c1nnc(N)s1,2300,2.30E-06,5.638272164,5.537892928,5.537892928,0.450952381,0.450952381,0.921268923,286.154,278.09,284.957145,78,0.20290078,-0.496019024,0.496019024,0.20290078,1.4,2.2,2.8,79.91873105,10.18837071,2.103774681,-2.047072848,2.341412091,-1.870151316,9.103011592,0.416063874,2.645816357,2.546438142,485.9597378,10.83649881,7.898289322,10.30078244,7.2027086,4.133525564,5.743020415,2.790057812,4.714832264,1.832560869,3.111512415,1.190746533,2.182704076,-1.14,3775.579942,10.38024367,4.157016406,2.10227053,99.22253577,10.47053043,5.749511833,5.007623697,5.13155848,0,0,0,0,0,10.19736362,27.26672978,18.19910121,4.472719516,12.67324903,4.736862954,32.39828826,0,10.19736362,0,0,12.84346502,22.67182072,16.32058702,10.47053043,5.13155848,5.749511833,27.26672978,17.30716116,0,0,0,22.67182072,0,10.57107519,61.03,0,0,0,0,5.13155848,20.79330654,11.33678588,7.109797541,18.19910121,26.12730751,10.47053043,6.206112056,4.733013157,0,8.958120748,6.427777187,0.758657407,5.710832861,0,0,1.62215325,0.111111111,15,2,4,0,0,0,1,1,2,5,1,6,2,0,0,0,2,2.5584,64.0094,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
comp_042,CHEMBL4473968,Cc1ccccc1/C=N/NC(=O)c1cc2ccccc2oc1=O,1100,1.10E-06,5.958607315,12.09947216,12.09947216,0.078117021,-0.687692901,0.459275808,306.321,292.209,306.1004423,114,0.34877564,-0.422148047,0.422148047,0.34877564,1.130434783,1.869565217,2.695652174,16.39313303,10.12053701,2.122771412,-2.013674718,2.120107421,-2.239900161,5.966999061,0.095137872,2.555461931,1.823237501,957.637968,16.23384004,12.44546116,12.44546116,11.14786705,7.069028211,7.069028211,5.041072787,5.041072787,3.44423606,3.44423606,2.172549398,2.172549398,-3.21,207429.4004,14.71583447,6.272769056,3.183616609,131.8081699,4.417150937,11.14647163,0,0,5.907179729,5.625586319,4.794537184,10.22032858,5.101407526,0,42.46456948,30.18337432,5.386224214,6.21460058,9.211688121,23.09102466,0,5.425791397,5.101407526,6.9237372,0,81.70778159,0,11.05137772,0,0,0,12.12178031,0,6.9237372,21.48489166,68.91039926,0,10.96924436,71.67,11.53276605,9.589074368,0,5.563451492,10.96924436,11.12690298,12.28096765,24.26546827,31.18920547,10.52719892,4.417150937,5.12938111,0,23.98198516,4.575504921,3.952036624,-0.602465514,16.14705472,1.537598734,1.945570917,0,0.055555556,23,1,5,0,0,0,2,1,3,4,1,5,3,0,0,0,3,2.86532,88.7232,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
